#############NEW RUN STARTED#############
#############NEW RUN STARTED#############
rx_layout1347.csv rx_layout1089.csv 0
rx_layout1347.csv rx_layout1094.csv 0.409491675853
rx_layout1347.csv rx_layout1107.csv 0
rx_layout1347.csv rx_layout1109.csv 0
rx_layout1347.csv rx_layout1121.csv 0
rx_layout1349.csv rx_layout100.csv 0
rx_layout1349.csv rx_layout1002.csv 0
rx_layout1349.csv rx_layout1003.csv 0
rx_layout1349.csv rx_layout1004.csv 0.450620088848
rx_layout1349.csv rx_layout1005.csv 0
rx_layout1349.csv rx_layout1013.csv 0.428469863163
rx_layout1349.csv rx_layout1014.csv 0.349576460071
rx_layout1349.csv rx_layout1016.csv 0
rx_layout1349.csv rx_layout104.csv 0
rx_layout1349.csv rx_layout1044.csv 0
rx_layout1349.csv rx_layout1046.csv 0.321282339868
rx_layout1349.csv rx_layout1047.csv 0
rx_layout1349.csv rx_layout1059.csv 0.458333218641
rx_layout1349.csv rx_layout1063.csv 0.310866767719
rx_layout1349.csv rx_layout1066.csv 0.367258394613
rx_layout1349.csv rx_layout1074.csv 0.37033180597
rx_layout1349.csv rx_layout1075.csv 0.37033180597
rx_layout1349.csv rx_layout1077.csv 0
rx_layout1349.csv rx_layout1080.csv 0.334526740313
rx_layout1349.csv rx_layout1083.csv 0
rx_layout1349.csv rx_layout1089.csv 0.4224955223
rx_layout1349.csv rx_layout1094.csv 0
rx_layout1349.csv rx_layout1107.csv 0.542728588583
rx_layout1349.csv rx_layout1109.csv 0
rx_layout1349.csv rx_layout1121.csv 0.302168692538
rx_layout135.csv rx_layout100.csv 0
rx_layout135.csv rx_layout1002.csv 0
rx_layout135.csv rx_layout1003.csv 0
rx_layout135.csv rx_layout1004.csv 0
rx_layout135.csv rx_layout1005.csv 0
rx_layout135.csv rx_layout1013.csv 0
rx_layout135.csv rx_layout1014.csv 0
rx_layout135.csv rx_layout1016.csv 0
rx_layout135.csv rx_layout104.csv 0
rx_layout135.csv rx_layout1044.csv 0
rx_layout135.csv rx_layout1046.csv 0
rx_layout135.csv rx_layout1047.csv 0
rx_layout135.csv rx_layout1059.csv 0
rx_layout135.csv rx_layout1063.csv 0
rx_layout135.csv rx_layout1066.csv 0
rx_layout135.csv rx_layout1074.csv 0
rx_layout135.csv rx_layout1075.csv 0
rx_layout135.csv rx_layout1077.csv 0
rx_layout135.csv rx_layout1080.csv 0
rx_layout135.csv rx_layout1083.csv 0
rx_layout135.csv rx_layout1089.csv 0
rx_layout135.csv rx_layout1094.csv 0
rx_layout135.csv rx_layout1107.csv 0
rx_layout135.csv rx_layout1109.csv 0
rx_layout135.csv rx_layout1121.csv 0
rx_layout1350.csv rx_layout100.csv 0.452078011094
rx_layout1350.csv rx_layout1002.csv 0.397929605683
rx_layout1350.csv rx_layout1003.csv 0
rx_layout1350.csv rx_layout1004.csv 0
rx_layout1350.csv rx_layout1005.csv 0
rx_layout1350.csv rx_layout1013.csv 0
rx_layout1350.csv rx_layout1014.csv 0
rx_layout1350.csv rx_layout1016.csv 0
rx_layout1350.csv rx_layout104.csv 0.431301863742
rx_layout1350.csv rx_layout1044.csv 0.439265753911
rx_layout1350.csv rx_layout1046.csv 0.41729308581
rx_layout1350.csv rx_layout1047.csv 0.419773254374
rx_layout1350.csv rx_layout1059.csv 0.412737514582
rx_layout1350.csv rx_layout1063.csv 0.439404645308
rx_layout1350.csv rx_layout1066.csv 0.399488877036
rx_layout1350.csv rx_layout1074.csv 0.340539156172
rx_layout1350.csv rx_layout1075.csv 0.340539156172
rx_layout1350.csv rx_layout1077.csv 0.48812137844
rx_layout1350.csv rx_layout1080.csv 0.394590497471
rx_layout1350.csv rx_layout1083.csv 0.46312946279
rx_layout1350.csv rx_layout1089.csv 0
rx_layout1350.csv rx_layout1094.csv 0.433834729101
rx_layout1350.csv rx_layout1107.csv 0
rx_layout1350.csv rx_layout1109.csv 0
rx_layout1350.csv rx_layout1121.csv 0.329595449837
rx_layout1354.csv rx_layout100.csv 0
rx_layout1354.csv rx_layout1002.csv 0
rx_layout1354.csv rx_layout1003.csv 0
rx_layout1354.csv rx_layout1004.csv 0
rx_layout1354.csv rx_layout1005.csv 0
rx_layout1354.csv rx_layout1013.csv 0
rx_layout1354.csv rx_layout1014.csv 0
rx_layout1354.csv rx_layout1016.csv 0
rx_layout1354.csv rx_layout104.csv 0
rx_layout1354.csv rx_layout1044.csv 0
rx_layout1354.csv rx_layout1046.csv 0
rx_layout1354.csv rx_layout1047.csv 0
rx_layout1354.csv rx_layout1059.csv 0
rx_layout1354.csv rx_layout1063.csv 0
rx_layout1354.csv rx_layout1066.csv 0
rx_layout1354.csv rx_layout1074.csv 0
rx_layout1354.csv rx_layout1075.csv 0
rx_layout1354.csv rx_layout1077.csv 0
rx_layout1354.csv rx_layout1080.csv 0
rx_layout1354.csv rx_layout1083.csv 0
rx_layout1354.csv rx_layout1089.csv 0
rx_layout1354.csv rx_layout1094.csv 0
rx_layout1354.csv rx_layout1107.csv 0
rx_layout1354.csv rx_layout1109.csv 0.780382610587
rx_layout1354.csv rx_layout1121.csv 0
rx_layout1356.csv rx_layout100.csv 0
rx_layout1356.csv rx_layout1002.csv 0.38341750816
rx_layout1356.csv rx_layout1003.csv 0.432641724008
rx_layout1356.csv rx_layout1004.csv 0
rx_layout1356.csv rx_layout1005.csv 0
rx_layout1356.csv rx_layout1013.csv 0
rx_layout1356.csv rx_layout1014.csv 0
rx_layout1356.csv rx_layout1016.csv 0
rx_layout1356.csv rx_layout104.csv 0
rx_layout1356.csv rx_layout1044.csv 0
rx_layout1356.csv rx_layout1046.csv 0
rx_layout1356.csv rx_layout1047.csv 0.567810882109
rx_layout1356.csv rx_layout1059.csv 0
rx_layout1356.csv rx_layout1063.csv 0
rx_layout1356.csv rx_layout1066.csv 0
rx_layout1356.csv rx_layout1074.csv 0
rx_layout1356.csv rx_layout1075.csv 0
rx_layout1356.csv rx_layout1077.csv 0
rx_layout1356.csv rx_layout1080.csv 0
rx_layout1356.csv rx_layout1083.csv 0
rx_layout1356.csv rx_layout1089.csv 0
rx_layout1356.csv rx_layout1094.csv 0
rx_layout1356.csv rx_layout1107.csv 0
rx_layout1356.csv rx_layout1109.csv 0
rx_layout1356.csv rx_layout1121.csv 0
rx_layout1360.csv rx_layout100.csv 0
rx_layout1360.csv rx_layout1002.csv 0
rx_layout1360.csv rx_layout1003.csv 0
rx_layout1360.csv rx_layout1004.csv 0
rx_layout1360.csv rx_layout1005.csv 0
rx_layout1360.csv rx_layout1013.csv 0
rx_layout1360.csv rx_layout1014.csv 0
rx_layout1360.csv rx_layout1016.csv 0
rx_layout1360.csv rx_layout104.csv 0
rx_layout1360.csv rx_layout1044.csv 0
rx_layout1360.csv rx_layout1046.csv 0
rx_layout1360.csv rx_layout1047.csv 0
rx_layout1360.csv rx_layout1059.csv 0
rx_layout1360.csv rx_layout1063.csv 0
rx_layout1360.csv rx_layout1066.csv 0
rx_layout1360.csv rx_layout1074.csv 0
rx_layout1360.csv rx_layout1075.csv 0
rx_layout1360.csv rx_layout1077.csv 0
rx_layout1360.csv rx_layout1080.csv 0
rx_layout1360.csv rx_layout1083.csv 0
rx_layout1360.csv rx_layout1089.csv 0
rx_layout1360.csv rx_layout1094.csv 0
rx_layout1360.csv rx_layout1107.csv 0
rx_layout1360.csv rx_layout1109.csv 0
rx_layout1360.csv rx_layout1121.csv 0
rx_layout1361.csv rx_layout100.csv 0.401444986089
rx_layout1361.csv rx_layout1002.csv 0
rx_layout1361.csv rx_layout1003.csv 0
rx_layout1361.csv rx_layout1004.csv 0.328723577383
rx_layout1361.csv rx_layout1005.csv 0
rx_layout1361.csv rx_layout1013.csv 0.419171534013
rx_layout1361.csv rx_layout1014.csv 0.285955888423
rx_layout1361.csv rx_layout1016.csv 0
rx_layout1361.csv rx_layout104.csv 0.420445260039
rx_layout1361.csv rx_layout1044.csv 0.412110061177
rx_layout1361.csv rx_layout1046.csv 0.525571833812
rx_layout1361.csv rx_layout1047.csv 0
rx_layout1361.csv rx_layout1059.csv 0.517723087123
rx_layout1361.csv rx_layout1063.csv 0.525753645719
rx_layout1361.csv rx_layout1066.csv 0.447206147148
rx_layout1361.csv rx_layout1074.csv 0.4297281542
rx_layout1361.csv rx_layout1075.csv 0.4297281542
rx_layout1361.csv rx_layout1077.csv 0.52632485063
rx_layout1361.csv rx_layout1080.csv 0.493307493598
rx_layout1361.csv rx_layout1083.csv 0.415311562728
rx_layout1361.csv rx_layout1089.csv 0.467065883595
rx_layout1361.csv rx_layout1094.csv 0.429388810607
rx_layout1361.csv rx_layout1107.csv 0.44114992409
rx_layout1361.csv rx_layout1109.csv 0
rx_layout1361.csv rx_layout1121.csv 0.399364461166
rx_layout1362.csv rx_layout100.csv 0
rx_layout1362.csv rx_layout1002.csv 0
rx_layout1362.csv rx_layout1003.csv 0
rx_layout1362.csv rx_layout1004.csv 0
rx_layout1362.csv rx_layout1005.csv 0
rx_layout1362.csv rx_layout1013.csv 0
rx_layout1362.csv rx_layout1014.csv 0
rx_layout1362.csv rx_layout1016.csv 0
rx_layout1362.csv rx_layout104.csv 0
rx_layout1362.csv rx_layout1044.csv 0
rx_layout1362.csv rx_layout1046.csv 0
rx_layout1362.csv rx_layout1047.csv 0
rx_layout1362.csv rx_layout1059.csv 0
rx_layout1362.csv rx_layout1063.csv 0
rx_layout1362.csv rx_layout1066.csv 0
rx_layout1362.csv rx_layout1074.csv 0
rx_layout1362.csv rx_layout1075.csv 0
rx_layout1362.csv rx_layout1077.csv 0
rx_layout1362.csv rx_layout1080.csv 0
rx_layout1362.csv rx_layout1083.csv 0
rx_layout1362.csv rx_layout1089.csv 0
rx_layout1362.csv rx_layout1094.csv 0
rx_layout1362.csv rx_layout1107.csv 0
rx_layout1362.csv rx_layout1109.csv 0
rx_layout1362.csv rx_layout1121.csv 0
rx_layout1368.csv rx_layout100.csv 0.375318341861
rx_layout1368.csv rx_layout1002.csv 0.9956521739130435
rx_layout1368.csv rx_layout1003.csv 0
rx_layout1368.csv rx_layout1004.csv 0
rx_layout1368.csv rx_layout1005.csv 0
rx_layout1368.csv rx_layout1013.csv 0
rx_layout1368.csv rx_layout1014.csv 0
rx_layout1368.csv rx_layout1016.csv 0
rx_layout1368.csv rx_layout104.csv 0.378806803576
rx_layout1368.csv rx_layout1044.csv 0.385486231186
rx_layout1368.csv rx_layout1046.csv 0
rx_layout1368.csv rx_layout1047.csv 0.438313593544
rx_layout1368.csv rx_layout1059.csv 0
rx_layout1368.csv rx_layout1063.csv 0
rx_layout1368.csv rx_layout1066.csv 0
rx_layout1368.csv rx_layout1074.csv 0
rx_layout1368.csv rx_layout1075.csv 0
rx_layout1368.csv rx_layout1077.csv 0.394525292073
rx_layout1368.csv rx_layout1080.csv 0
rx_layout1368.csv rx_layout1083.csv 0.361489045352
rx_layout1368.csv rx_layout1089.csv 0
rx_layout1368.csv rx_layout1094.csv 0
rx_layout1368.csv rx_layout1107.csv 0
rx_layout1368.csv rx_layout1109.csv 0
rx_layout1368.csv rx_layout1121.csv 0
rx_layout1371.csv rx_layout100.csv 0.360298741181
rx_layout1371.csv rx_layout1002.csv 0
rx_layout1371.csv rx_layout1003.csv 0
rx_layout1371.csv rx_layout1004.csv 0.365792319078
rx_layout1371.csv rx_layout1005.csv 0
rx_layout1371.csv rx_layout1013.csv 0.426151780025
rx_layout1371.csv rx_layout1014.csv 0.295281742407
rx_layout1371.csv rx_layout1016.csv 0
rx_layout1371.csv rx_layout104.csv 0.327371317753
rx_layout1371.csv rx_layout1044.csv 0.363245041698
rx_layout1371.csv rx_layout1046.csv 0.412213958199
rx_layout1371.csv rx_layout1047.csv 0
rx_layout1371.csv rx_layout1059.csv 0.469674433934
rx_layout1371.csv rx_layout1063.csv 0.397861304438
rx_layout1371.csv rx_layout1066.csv 0.42590656043
rx_layout1371.csv rx_layout1074.csv 0.41447336295
rx_layout1371.csv rx_layout1075.csv 0.41447336295
rx_layout1371.csv rx_layout1077.csv 0.353654138748
rx_layout1371.csv rx_layout1080.csv 0.424278372515
rx_layout1371.csv rx_layout1083.csv 0.337630647512
rx_layout1371.csv rx_layout1089.csv 0.448611266744
rx_layout1371.csv rx_layout1094.csv 0.383784716112
rx_layout1371.csv rx_layout1107.csv 0.47833725964
rx_layout1371.csv rx_layout1109.csv 0
rx_layout1371.csv rx_layout1121.csv 0.384938512496
rx_layout1376.csv rx_layout100.csv 0
rx_layout1376.csv rx_layout1002.csv 0
rx_layout1376.csv rx_layout1003.csv 0
rx_layout1376.csv rx_layout1004.csv 0
rx_layout1376.csv rx_layout1005.csv 0.432705615269
rx_layout1376.csv rx_layout1013.csv 0
rx_layout1376.csv rx_layout1014.csv 0
rx_layout1376.csv rx_layout1016.csv 0
rx_layout1376.csv rx_layout104.csv 0
rx_layout1376.csv rx_layout1044.csv 0
rx_layout1376.csv rx_layout1046.csv 0
rx_layout1376.csv rx_layout1047.csv 0
rx_layout1376.csv rx_layout1059.csv 0
rx_layout1376.csv rx_layout1063.csv 0
rx_layout1376.csv rx_layout1066.csv 0
rx_layout1376.csv rx_layout1074.csv 0
rx_layout1376.csv rx_layout1075.csv 0
rx_layout1376.csv rx_layout1077.csv 0
rx_layout1376.csv rx_layout1080.csv 0
rx_layout1376.csv rx_layout1083.csv 0
rx_layout1376.csv rx_layout1089.csv 0
rx_layout1376.csv rx_layout1094.csv 0
rx_layout1376.csv rx_layout1107.csv 0
rx_layout1376.csv rx_layout1109.csv 0
rx_layout1376.csv rx_layout1121.csv 0
rx_layout138.csv rx_layout100.csv 0.382997548315
rx_layout138.csv rx_layout1002.csv 0.970131539085
rx_layout138.csv rx_layout1003.csv 0
rx_layout138.csv rx_layout1004.csv 0
rx_layout138.csv rx_layout1005.csv 0
rx_layout138.csv rx_layout1013.csv 0
rx_layout138.csv rx_layout1014.csv 0
rx_layout138.csv rx_layout1016.csv 0
rx_layout138.csv rx_layout104.csv 0.387100500855
rx_layout138.csv rx_layout1044.csv 0.393629456701
rx_layout138.csv rx_layout1046.csv 0
rx_layout138.csv rx_layout1047.csv 0.430950619296
rx_layout138.csv rx_layout1059.csv 0
rx_layout138.csv rx_layout1063.csv 0
rx_layout138.csv rx_layout1066.csv 0
rx_layout138.csv rx_layout1074.csv 0
rx_layout138.csv rx_layout1075.csv 0
rx_layout138.csv rx_layout1077.csv 0.402640584389
rx_layout138.csv rx_layout1080.csv 0
rx_layout138.csv rx_layout1083.csv 0.3665110121
rx_layout138.csv rx_layout1089.csv 0
rx_layout138.csv rx_layout1094.csv 0.381536078653
rx_layout138.csv rx_layout1107.csv 0
rx_layout138.csv rx_layout1109.csv 0
rx_layout138.csv rx_layout1121.csv 0
rx_layout1380.csv rx_layout100.csv 0
rx_layout1380.csv rx_layout1002.csv 0
rx_layout1380.csv rx_layout1003.csv 0
rx_layout1380.csv rx_layout1004.csv 0
rx_layout1380.csv rx_layout1005.csv 0
rx_layout1380.csv rx_layout1013.csv 0
rx_layout1380.csv rx_layout1014.csv 0
rx_layout1380.csv rx_layout1016.csv 0
rx_layout1380.csv rx_layout104.csv 0
rx_layout1380.csv rx_layout1044.csv 0
rx_layout1380.csv rx_layout1046.csv 0
rx_layout1380.csv rx_layout1047.csv 0
rx_layout1380.csv rx_layout1059.csv 0
rx_layout1380.csv rx_layout1063.csv 0
rx_layout1380.csv rx_layout1066.csv 0
rx_layout1380.csv rx_layout1074.csv 0
rx_layout1380.csv rx_layout1075.csv 0
rx_layout1380.csv rx_layout1077.csv 0
rx_layout1380.csv rx_layout1080.csv 0
rx_layout1380.csv rx_layout1083.csv 0
rx_layout1380.csv rx_layout1089.csv 0
rx_layout1380.csv rx_layout1094.csv 0
rx_layout1380.csv rx_layout1107.csv 0
rx_layout1380.csv rx_layout1109.csv 0.763487395519
rx_layout1380.csv rx_layout1121.csv 0
rx_layout1384.csv rx_layout100.csv 0.434862876952
rx_layout1384.csv rx_layout1002.csv 0
rx_layout1384.csv rx_layout1003.csv 0
rx_layout1384.csv rx_layout1004.csv 0
rx_layout1384.csv rx_layout1005.csv 0
rx_layout1384.csv rx_layout1013.csv 0.411458353482
rx_layout1384.csv rx_layout1014.csv 0
rx_layout1384.csv rx_layout1016.csv 0
rx_layout1384.csv rx_layout104.csv 0.454751416092
rx_layout1384.csv rx_layout1044.csv 0.8231775275
rx_layout1384.csv rx_layout1046.csv 0.425711019064
rx_layout1384.csv rx_layout1047.csv 0
rx_layout1384.csv rx_layout1059.csv 0.459825915217
rx_layout1384.csv rx_layout1063.csv 0.438835962433
rx_layout1384.csv rx_layout1066.csv 0.374837277926
rx_layout1384.csv rx_layout1074.csv 0.358496239363
rx_layout1384.csv rx_layout1075.csv 0.358496239363
rx_layout1384.csv rx_layout1077.csv 0.493001254907
rx_layout1384.csv rx_layout1080.csv 0.438646056389
rx_layout1384.csv rx_layout1083.csv 0.459088290595
rx_layout1384.csv rx_layout1089.csv 0.354658109733
rx_layout1384.csv rx_layout1094.csv 0.506056252601
rx_layout1384.csv rx_layout1107.csv 0.368749810737
rx_layout1384.csv rx_layout1109.csv 0
rx_layout1384.csv rx_layout1121.csv 0.346568261618
rx_layout1389.csv rx_layout100.csv 0.491501143866
rx_layout1389.csv rx_layout1002.csv 0
rx_layout1389.csv rx_layout1003.csv 0
rx_layout1389.csv rx_layout1004.csv 0
rx_layout1389.csv rx_layout1005.csv 0
rx_layout1389.csv rx_layout1013.csv 0.400554790041
rx_layout1389.csv rx_layout1014.csv 0
rx_layout1389.csv rx_layout1016.csv 0
rx_layout1389.csv rx_layout104.csv 0.449962708219
rx_layout1389.csv rx_layout1044.csv 0.484953484608
rx_layout1389.csv rx_layout1046.csv 0.438386796261
rx_layout1389.csv rx_layout1047.csv 0
rx_layout1389.csv rx_layout1059.csv 0.498698238008
rx_layout1389.csv rx_layout1063.csv 0.439824027483
rx_layout1389.csv rx_layout1066.csv 0.391044021911
rx_layout1389.csv rx_layout1074.csv 0.419764477725
rx_layout1389.csv rx_layout1075.csv 0.419764477725
rx_layout1389.csv rx_layout1077.csv 0.512989600654
rx_layout1389.csv rx_layout1080.csv 0.467792695555
rx_layout1389.csv rx_layout1083.csv 0.513308345087
rx_layout1389.csv rx_layout1089.csv 0.408876772515
rx_layout1389.csv rx_layout1094.csv 0.491041397646
rx_layout1389.csv rx_layout1107.csv 0.451027258893
rx_layout1389.csv rx_layout1109.csv 0
rx_layout1389.csv rx_layout1121.csv 0.349640157297
rx_layout1392.csv rx_layout100.csv 0.386534359364
rx_layout1392.csv rx_layout1002.csv 0.423684655539
rx_layout1392.csv rx_layout1003.csv 0
rx_layout1392.csv rx_layout1004.csv 0
rx_layout1392.csv rx_layout1005.csv 0
rx_layout1392.csv rx_layout1013.csv 0
rx_layout1392.csv rx_layout1014.csv 0
rx_layout1392.csv rx_layout1016.csv 0
rx_layout1392.csv rx_layout104.csv 0.372705349911
rx_layout1392.csv rx_layout1044.csv 0.384897767698
rx_layout1392.csv rx_layout1046.csv 0
rx_layout1392.csv rx_layout1047.csv 0.422369879581
rx_layout1392.csv rx_layout1059.csv 0
rx_layout1392.csv rx_layout1063.csv 0
rx_layout1392.csv rx_layout1066.csv 0
rx_layout1392.csv rx_layout1074.csv 0
rx_layout1392.csv rx_layout1075.csv 0
rx_layout1392.csv rx_layout1077.csv 0.383942735138
rx_layout1392.csv rx_layout1080.csv 0
rx_layout1392.csv rx_layout1083.csv 0.378623868144
rx_layout1392.csv rx_layout1089.csv 0
rx_layout1392.csv rx_layout1094.csv 0.389943336634
rx_layout1392.csv rx_layout1107.csv 0
rx_layout1392.csv rx_layout1109.csv 0
rx_layout1392.csv rx_layout1121.csv 0
rx_layout1395.csv rx_layout100.csv 0.393680621207
rx_layout1395.csv rx_layout1002.csv 0.45238726357
rx_layout1395.csv rx_layout1003.csv 0
rx_layout1395.csv rx_layout1004.csv 0
rx_layout1395.csv rx_layout1005.csv 0
rx_layout1395.csv rx_layout1013.csv 0
rx_layout1395.csv rx_layout1014.csv 0
rx_layout1395.csv rx_layout1016.csv 0
rx_layout1395.csv rx_layout104.csv 0.386815807297
rx_layout1395.csv rx_layout1044.csv 0.420672075519
rx_layout1395.csv rx_layout1046.csv 0
rx_layout1395.csv rx_layout1047.csv 0.427209409845
rx_layout1395.csv rx_layout1059.csv 0
rx_layout1395.csv rx_layout1063.csv 0
rx_layout1395.csv rx_layout1066.csv 0
rx_layout1395.csv rx_layout1074.csv 0
rx_layout1395.csv rx_layout1075.csv 0
rx_layout1395.csv rx_layout1077.csv 0.441768781629
rx_layout1395.csv rx_layout1080.csv 0
rx_layout1395.csv rx_layout1083.csv 0.396712326314
rx_layout1395.csv rx_layout1089.csv 0
rx_layout1395.csv rx_layout1094.csv 0.408521167965
rx_layout1395.csv rx_layout1107.csv 0
rx_layout1395.csv rx_layout1109.csv 0
rx_layout1395.csv rx_layout1121.csv 0
rx_layout1403.csv rx_layout100.csv 0.422002004986
rx_layout1403.csv rx_layout1002.csv 0
rx_layout1403.csv rx_layout1003.csv 0
rx_layout1403.csv rx_layout1004.csv 0.32110146718
rx_layout1403.csv rx_layout1005.csv 0
rx_layout1403.csv rx_layout1013.csv 0.403698138944
rx_layout1403.csv rx_layout1014.csv 0
rx_layout1403.csv rx_layout1016.csv 0
rx_layout1403.csv rx_layout104.csv 0.411623540143
rx_layout1403.csv rx_layout1044.csv 0.460665200243
rx_layout1403.csv rx_layout1046.csv 0.475073230315
rx_layout1403.csv rx_layout1047.csv 0
rx_layout1403.csv rx_layout1059.csv 0.496737803627
rx_layout1403.csv rx_layout1063.csv 0.49062220199
rx_layout1403.csv rx_layout1066.csv 0.442364824347
rx_layout1403.csv rx_layout1074.csv 0.414002755416
rx_layout1403.csv rx_layout1075.csv 0.414002755416
rx_layout1403.csv rx_layout1077.csv 0.460612874794
rx_layout1403.csv rx_layout1080.csv 0.459307749183
rx_layout1403.csv rx_layout1083.csv 0.411517914804
rx_layout1403.csv rx_layout1089.csv 0.418242648996
rx_layout1403.csv rx_layout1094.csv 0.494282504464
rx_layout1403.csv rx_layout1107.csv 0.396995898925
rx_layout1403.csv rx_layout1109.csv 0
rx_layout1403.csv rx_layout1121.csv 0.386302681716
rx_layout1405.csv rx_layout100.csv 0.37543574073
rx_layout1405.csv rx_layout1002.csv 0
rx_layout1405.csv rx_layout1003.csv 0
rx_layout1405.csv rx_layout1004.csv 0.373175739144
rx_layout1405.csv rx_layout1005.csv 0
rx_layout1405.csv rx_layout1013.csv 0.446371763942
rx_layout1405.csv rx_layout1014.csv 0.387602754565
rx_layout1405.csv rx_layout1016.csv 0
rx_layout1405.csv rx_layout104.csv 0.299018499568
rx_layout1405.csv rx_layout1044.csv 0.345431741126
rx_layout1405.csv rx_layout1046.csv 0.435663370088
rx_layout1405.csv rx_layout1047.csv 0
rx_layout1405.csv rx_layout1059.csv 0.435326282909
rx_layout1405.csv rx_layout1063.csv 0.423771885125
rx_layout1405.csv rx_layout1066.csv 0.413899597307
rx_layout1405.csv rx_layout1074.csv 0.400521716773
rx_layout1405.csv rx_layout1075.csv 0.400521716773
rx_layout1405.csv rx_layout1077.csv 0
rx_layout1405.csv rx_layout1080.csv 0.439788602133
rx_layout1405.csv rx_layout1083.csv 0.334686329572
rx_layout1405.csv rx_layout1089.csv 0.471578000025
rx_layout1405.csv rx_layout1094.csv 0.365066404903
rx_layout1405.csv rx_layout1107.csv 0.502886964711
rx_layout1405.csv rx_layout1109.csv 0
rx_layout1405.csv rx_layout1121.csv 0.345465331266
rx_layout1408.csv rx_layout100.csv 0
rx_layout1408.csv rx_layout1002.csv 0.392896997117
rx_layout1408.csv rx_layout1003.csv 0.536125127346
rx_layout1408.csv rx_layout1004.csv 0
rx_layout1408.csv rx_layout1005.csv 0
rx_layout1408.csv rx_layout1013.csv 0
rx_layout1408.csv rx_layout1014.csv 0
rx_layout1408.csv rx_layout1016.csv 0
rx_layout1408.csv rx_layout104.csv 0
rx_layout1408.csv rx_layout1044.csv 0
rx_layout1408.csv rx_layout1046.csv 0
rx_layout1408.csv rx_layout1047.csv 0.402566046205
rx_layout1408.csv rx_layout1059.csv 0
rx_layout1408.csv rx_layout1063.csv 0
rx_layout1408.csv rx_layout1066.csv 0
rx_layout1408.csv rx_layout1074.csv 0
rx_layout1408.csv rx_layout1075.csv 0
rx_layout1408.csv rx_layout1077.csv 0
rx_layout1408.csv rx_layout1080.csv 0
rx_layout1408.csv rx_layout1083.csv 0
rx_layout1408.csv rx_layout1089.csv 0
rx_layout1408.csv rx_layout1094.csv 0
rx_layout1408.csv rx_layout1107.csv 0
rx_layout1408.csv rx_layout1109.csv 0
rx_layout1408.csv rx_layout1121.csv 0
rx_layout142.csv rx_layout100.csv 0
rx_layout142.csv rx_layout1002.csv 0.446643161232
rx_layout142.csv rx_layout1003.csv 0.406636844469
rx_layout142.csv rx_layout1004.csv 0
rx_layout142.csv rx_layout1005.csv 0
rx_layout142.csv rx_layout1013.csv 0
rx_layout142.csv rx_layout1014.csv 0
rx_layout142.csv rx_layout1016.csv 0
rx_layout142.csv rx_layout104.csv 0
rx_layout142.csv rx_layout1044.csv 0
rx_layout142.csv rx_layout1046.csv 0
rx_layout142.csv rx_layout1047.csv 0.45515879966
rx_layout142.csv rx_layout1059.csv 0
rx_layout142.csv rx_layout1063.csv 0
rx_layout142.csv rx_layout1066.csv 0
rx_layout142.csv rx_layout1074.csv 0
rx_layout142.csv rx_layout1075.csv 0
rx_layout142.csv rx_layout1077.csv 0
rx_layout142.csv rx_layout1080.csv 0
rx_layout142.csv rx_layout1083.csv 0
rx_layout142.csv rx_layout1089.csv 0
rx_layout142.csv rx_layout1094.csv 0
rx_layout142.csv rx_layout1107.csv 0
rx_layout142.csv rx_layout1109.csv 0
rx_layout142.csv rx_layout1121.csv 0
rx_layout1421.csv rx_layout100.csv 0.355698516941
rx_layout1421.csv rx_layout1002.csv 0
rx_layout1421.csv rx_layout1003.csv 0
rx_layout1421.csv rx_layout1004.csv 0.38064667546
rx_layout1421.csv rx_layout1005.csv 0
rx_layout1421.csv rx_layout1013.csv 0.451129152447
rx_layout1421.csv rx_layout1014.csv 0.34417521345
rx_layout1421.csv rx_layout1016.csv 0
rx_layout1421.csv rx_layout104.csv 0.321399395818
rx_layout1421.csv rx_layout1044.csv 0.384512954904
rx_layout1421.csv rx_layout1046.csv 0.456017799715
rx_layout1421.csv rx_layout1047.csv 0
rx_layout1421.csv rx_layout1059.csv 0.508828366171
rx_layout1421.csv rx_layout1063.csv 0.44271218641
rx_layout1421.csv rx_layout1066.csv 0.440531285198
rx_layout1421.csv rx_layout1074.csv 0.402518592941
rx_layout1421.csv rx_layout1075.csv 0.402518592941
rx_layout1421.csv rx_layout1077.csv 0
rx_layout1421.csv rx_layout1080.csv 0.871813568377
rx_layout1421.csv rx_layout1083.csv 0.391911746593
rx_layout1421.csv rx_layout1089.csv 0.474054938233
rx_layout1421.csv rx_layout1094.csv 0.403350861829
rx_layout1421.csv rx_layout1107.csv 0.497878847067
rx_layout1421.csv rx_layout1109.csv 0
rx_layout1421.csv rx_layout1121.csv 0.368079717369
rx_layout1430.csv rx_layout100.csv 0.423990934898
rx_layout1430.csv rx_layout1002.csv 0
rx_layout1430.csv rx_layout1003.csv 0
rx_layout1430.csv rx_layout1004.csv 0.340566847945
rx_layout1430.csv rx_layout1005.csv 0
rx_layout1430.csv rx_layout1013.csv 0.399734015612
rx_layout1430.csv rx_layout1014.csv 0.283076728482
rx_layout1430.csv rx_layout1016.csv 0
rx_layout1430.csv rx_layout104.csv 0.424568902214
rx_layout1430.csv rx_layout1044.csv 0.421407074507
rx_layout1430.csv rx_layout1046.csv 0.504033602452
rx_layout1430.csv rx_layout1047.csv 0
